<<<<<<< HEAD
id,region,sexo,tramo_etario,informalidad,nivel_educativo,lugar_trabajo,financiamiento_inicial,motivacion,tramos_ganancias,rama_economica,ganancia_final
36413532,Metropolitana,Hombre,65 años o más,Formal,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Suministro de electricidad y agua,700000.0
80279141,Coquimbo,Hombre,35 a 44 años,Formal,Superior completa (IP/CFT),En su propio hogar,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,800000.0
41913554,Coquimbo,Mujer,25 a 34 años,Informal,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,250000.0
45492440,Coquimbo,Mujer,35 a 44 años,Formal,Superior completa (Universitaria o más),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,-423250.0
70733734,Metropolitana,Mujer,45 a 54 años,Informal,Superior incompleta (IP/CFT/Univ),Predio agrícola,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,300000.0
52623631,Antofagasta,Hombre,45 a 54 años,Informal,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Industrias manufactureras,1000000.0
49755376,Antofagasta,Mujer,25 a 34 años,Informal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Suministro de electricidad y agua,650000.0
34112895,Antofagasta,Hombre,55 a 64 años,Informal,Media completa,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Construcción,600000.0
19439754,Coquimbo,Hombre,35 a 44 años,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,200000.0
52864678,Los Lagos,Hombre,25 a 34 años,Formal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Industrias manufactureras,1000000.0
58506591,Los Lagos,Mujer,25 a 34 años,Formal,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,300000.0
27882020,Ñuble,Hombre,55 a 64 años,Informal,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,"Agricultura, silvicultura y pesca",140000.0
71224153,Los Ríos,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Industrias manufactureras,400000.0
35734207,Metropolitana,Mujer,25 a 34 años,Informal,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Suministro de electricidad y agua,80000.0
59174194,Metropolitana,Mujer,45 a 54 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,158333.333333333
46602918,O'Higgins,Hombre,55 a 64 años,Informal,Media completa,Local/Oficina/Taller establecido,Préstamos de familiares/amigos,Tradición familiar,De $300.000 a $600.000,Explotación de minas,700000.0
62374028,Ñuble,Mujer,45 a 54 años,Formal,Media completa,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,600000.0
46738188,Ñuble,Hombre,45 a 54 años,Formal,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Comercio,4500000.0
81093652,Ñuble,Mujer,15 a 24 años,Informal,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,50000.0
52307185,Los Lagos,Hombre,35 a 44 años,Formal,Media completa,Local/Oficina/Taller establecido,Préstamos de familiares/amigos,Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",0.0
54917589,Magallanes,Hombre,35 a 44 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Industrias manufactureras,800000.0
53619162,Atacama,Hombre,45 a 54 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Comercio,583333.333333333
13072538,La Araucanía,Mujer,35 a 44 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,70000.0
82014961,Los Lagos,Hombre,45 a 54 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,"Agricultura, silvicultura y pesca",180000.0
16527423,Antofagasta,Mujer,35 a 44 años,Formal,Superior completa (Universitaria o más),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,350000.0
18106537,Coquimbo,Hombre,55 a 64 años,Informal,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Explotación de minas,-1406066.0
48639090,Magallanes,Hombre,45 a 54 años,Formal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Construcción,700000.0
44264190,Valparaíso,Mujer,55 a 64 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Explotación de minas,15000.0
31721067,Magallanes,Hombre,55 a 64 años,Formal,Básica completa / Media incompleta,Obra en construcción,Préstamos de familiares/amigos,Tradición familiar,Más de $2.500.000,"Agricultura, silvicultura y pesca",8000000.0
69464913,Atacama,Mujer,35 a 44 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,60000.0
35750157,Biobío,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,En el hogar del cliente,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Construcción,450000.0
38486974,Biobío,Hombre,35 a 44 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Industrias manufactureras,800000.0
68921041,Metropolitana,Mujer,25 a 34 años,Informal,Superior incompleta (IP/CFT/Univ),Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,150000.0
62500354,Coquimbo,Hombre,35 a 44 años,Informal,Superior incompleta (IP/CFT/Univ),Vehículo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Suministro de electricidad y agua,800000.0
79752325,La Araucanía,Hombre,25 a 34 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,Industrias manufactureras,120000.0
40301547,La Araucanía,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,Vehículo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,30000.0
75858700,Metropolitana,Mujer,55 a 64 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,Comercio,200000.0
67295102,Metropolitana,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Industrias manufactureras,600000.0
49886499,Metropolitana,Mujer,25 a 34 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,700000.0
51952445,Los Lagos,Hombre,35 a 44 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),De $1.000.000 a $1.500.000,Comercio,1800000.0
29090713,Los Lagos,Hombre,45 a 54 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Industrias manufactureras,300000.0
61266266,Los Lagos,Mujer,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,-107000.0
54703998,Los Lagos,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,200000.0
78641611,Coquimbo,Mujer,55 a 64 años,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,-162900.0
14402161,Magallanes,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Explotación de minas,640000.0
19221704,Magallanes,Hombre,35 a 44 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Comercio,1500000.0
58840248,Metropolitana,Mujer,45 a 54 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Comercio,720000.0
66891679,Maule,Hombre,35 a 44 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Industrias manufactureras,900000.0
51664819,Coquimbo,Hombre,65 años o más,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Financiamiento formal (Bancos/Instituciones),Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",-65000.0
32532520,Coquimbo,Hombre,45 a 54 años,Formal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Financiamiento formal (Bancos/Instituciones),Tradición familiar,De $1.000.000 a $1.500.000,"Agricultura, silvicultura y pesca",1643340.0
30023438,La Araucanía,Hombre,35 a 44 años,Informal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Préstamos de familiares/amigos,Complementar ingresos,De $300.000 a $600.000,Comercio,850000.0
54044005,Antofagasta,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,200000.0
38349979,Magallanes,Hombre,55 a 64 años,Formal,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Construcción,11000000.0
66170952,Ñuble,Hombre,35 a 44 años,Formal,Media completa,En la vía pública / Kiosco,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),De $1.000.000 a $1.500.000,Comercio,1800000.0
86566755,Metropolitana,Hombre,55 a 64 años,Formal,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Suministro de electricidad y agua,600000.0
80160421,Atacama,Hombre,25 a 34 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Suministro de electricidad y agua,600000.0
59687632,Atacama,Mujer,65 años o más,Informal,Sin instrucción / Básica incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,30000.0
23210197,Atacama,Hombre,45 a 54 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Más de $2.500.000,Suministro de electricidad y agua,3000000.0
33543238,Ñuble,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,120000.0
27894571,Los Ríos,Hombre,55 a 64 años,Formal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Industrias manufactureras,700000.0
83141505,Maule,Hombre,45 a 54 años,Formal,Media completa,En el hogar del cliente,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Construcción,500000.0
35031990,Maule,Mujer,55 a 64 años,Informal,Media completa,Vehículo,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,450000.0
23888987,Maule,Hombre,35 a 44 años,Informal,Media completa,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Explotación de minas,800000.0
56727568,Maule,Hombre,45 a 54 años,Formal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,200000.0
23786757,Valparaíso,Mujer,25 a 34 años,Formal,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,180000.0
66904092,Biobío,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Industrias manufactureras,100000.0
27038020,Biobío,Hombre,45 a 54 años,Informal,Media completa,En su propio hogar,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Suministro de electricidad y agua,500000.0
49191265,Aysén,Mujer,45 a 54 años,Formal,Media completa,En la vía pública / Kiosco,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,150000.0
31483776,Aysén,Hombre,15 a 24 años,Informal,Media completa,En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,60000.0
22916673,Aysén,Hombre,25 a 34 años,Formal,Básica completa / Media incompleta,Obra en construcción,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $1.000.000 a $1.500.000,Industrias manufactureras,1800000.0
53123170,Metropolitana,Mujer,15 a 24 años,Informal,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,200000.0
13316965,O'Higgins,Mujer,45 a 54 años,Informal,Media completa,Predio agrícola,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,85000.0
30219850,O'Higgins,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,500000.0
30479470,Valparaíso,Hombre,35 a 44 años,Formal,Superior completa (IP/CFT),En su propio hogar,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Explotación de minas,5000000.0
13277639,Coquimbo,Mujer,45 a 54 años,Informal,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,250000.0
